0.0, 156.37951432332818, 355.88718718155616, 281.1983730393901, 155.54694628953663, 242.25891624458328, 154.16735225072784, 248.7655623272643, 233.92676204316598, 58.78020500134378, 97.53012355164941, 234.99704785379754, 90.55332683010602, 189.44346122260328, 107.90903576624154, 277.2532461487151, 330.4535708688892, 224.15006691946354, 271.9880603997168, 269.6011173938268, 233.6451208563962, 359.18459042670526
156.37951432332818, 0.0, 237.55719837546494, 327.94775879703764, 250.37552795750625, 150.18303832324074, 247.80642647033997, 246.76092174410437, 245.23114096704768, 197.22740681761243, 178.57856114326825, 112.2327269560889, 90.85517321539814, 73.20356890206925, 204.4278662511547, 136.98018104820858, 211.6947448568339, 173.9954166063003, 278.6204452297067, 113.99903508363568, 201.57386983436123, 235.6997295289072
355.88718718155616, 237.55719837546494, 0.0, 329.213281931334, 349.6941413578443, 116.68445697692559, 347.0554890791961, 226.48272561058602, 244.92598882111307, 411.12010714631805, 309.4035633278971, 126.83190647467222, 323.7744044855924, 172.31165079587623, 330.9223624960997, 109.44483770374919, 26.119006489527884, 161.26342579766808, 248.31013873782922, 173.00234824995874, 180.27174626102675, 15.143315356948756
281.1983730393901, 327.94775879703764, 329.213281931334, 0.0, 135.80405921768318, 247.02488234993658, 135.8112753051086, 104.77809885658357, 92.00807029820808, 328.7826675784476, 184.63287897879943, 293.03278400206347, 339.27549277836147, 282.545182227551, 174.622292391321, 339.2706183859722, 317.34888135930146, 188.54737468339357, 81.21206806872979, 385.8481339853803, 158.60870877729255, 342.3683469598204
155.54694628953663, 250.37552795750625, 349.6941413578443, 135.80405921768318, 0.0, 238.63532848260337, 2.8, 152.8458455438027, 130.78250074073367, 196.2954023913958, 72.93869000743021, 264.71201332769164, 230.41725738320906, 234.18661896017883, 50.24054637441755, 315.4527302148453, 329.54019481696, 188.51846063449597, 159.9653165533079, 340.34724179872535, 174.95099313807856, 358.97870758583997
242.25891624458328, 150.18303832324074, 116.68445697692559, 247.02488234993658, 238.63532848260337, 0.0, 235.90103857338144, 143.7205013211407, 155.2884171469334, 299.1109911053086, 193.18509906304888, 53.62657923082545, 223.69162366972978, 77.00079545043675, 215.5002610207236, 92.83514959324404, 93.30766313652914, 58.754148789681224, 173.69206228265008, 148.5328414863191, 88.70135286454203, 123.20447435056894
154.16735225072784, 247.80642647033997, 347.0554890791961, 135.8112753051086, 2.8, 235.90103857338144, 0.0, 150.9685149294382, 128.97155694183115, 195.54008540450215, 70.57600512922221, 261.9132108161022, 228.4309797291077, 231.40400277436862, 48.291122372543796, 312.6536502265726, 326.8587768440676, 185.90107584411663, 158.54381886406043, 337.58620380578355, 172.52550536080167, 356.3097984900219
248.7655623272643, 246.76092174410437, 226.48272561058602, 104.77809885658357, 152.8458455438027, 143.7205013211407, 150.9685149294382, 0.0, 22.470981286984333, 305.30775047482825, 156.7390506542642, 192.5066817022204, 281.0768044503139, 189.6845012118808, 162.73231086664995, 236.51222484260725, 213.2281465942055, 86.51798945884029, 32.26840560052511, 287.380692636092, 55.11472126392367, 239.0932976894166
233.92676204316598, 245.23114096704768, 244.92598882111307, 92.00807029820808, 130.78250074073367, 155.2884171469334, 128.97155694183115, 22.470981286984333, 0.0, 289.3814308140728, 139.53460144351294, 201.14040494142395, 272.382314036723, 193.19556154321972, 143.2949754876283, 247.301440553831, 230.34494242331434, 96.64627514808835, 38.27982497347656, 294.5746467366124, 67.6188768022658, 257.06112113658884
58.78020500134378, 197.22740681761243, 411.12010714631805, 328.7826675784476, 196.2954023913958, 299.1109911053086, 195.54008540450215, 305.30775047482825, 289.3814308140728, 0.0, 150.3473062612031, 287.75066463867637, 113.15614212229048, 241.55705847687415, 154.41823888388313, 326.90074946380895, 385.39593277563273, 282.88185696505883, 327.05079498451, 310.9489507941778, 292.2468562705166, 413.5976819325757
